obstacle_density,max_slope_deg,friction_static,friction_dynamic,restitution,height_scale,rocks_per_m2,encounters_per_m,p_encounter,mean_free_path_m,progress_fraction,grade_mean_deg,grade_p90_deg,no_slip_margin,slip_share,relief,attitude,contestedness,traversability,RR.1,RR.2,RR.3,feasible,on_frontier
0.85,35.0,0.7,0.6,0.0,0.556739,0.249751,0.561939,0.99996,2.212455,0.122878,12.038659,28.860644,0.148866,0.044176,0.502452,0.908434,0.515529,0.106696,0,0,1,0,0
0.85,35.0,0.7,0.6,0.1,0.556739,0.249751,0.561939,0.99996,2.212455,0.122861,12.038659,28.860644,0.148866,0.044176,0.502452,0.908434,0.515529,0.106681,0,0,1,0,0
0.85,35.0,0.7,0.6,0.3,0.556739,0.249751,0.561939,0.99996,2.212455,0.122725,12.038659,28.860644,0.148866,0.044176,0.502452,0.908434,0.515529,0.106563,0,0,1,0,0
0.85,35.0,0.8,0.7,0.0,0.556739,0.249751,0.561939,0.99996,2.212455,0.122878,12.038659,28.860644,0.248866,0.024297,0.502452,0.908434,0.508903,0.108915,0,0,1,0,0
0.85,35.0,0.8,0.7,0.1,0.556739,0.249751,0.561939,0.99996,2.212455,0.122864,12.038659,28.860644,0.248866,0.024297,0.502452,0.908434,0.508903,0.108902,0,0,1,0,0
0.85,35.0,0.8,0.7,0.3,0.556739,0.249751,0.561939,0.99996,2.212455,0.122747,12.038659,28.860644,0.248866,0.024297,0.502452,0.908434,0.508903,0.108798,0,0,1,0,0
0.85,35.0,0.9,0.8,0.0,0.556739,0.249751,0.561939,0.99996,2.212455,0.122878,12.038659,28.860644,0.348866,0.011025,0.502452,0.908434,0.504479,0.110396,0,0,1,0,0
0.85,35.0,0.9,0.8,0.1,0.556739,0.249751,0.561939,0.99996,2.212455,0.122865,12.038659,28.860644,0.348866,0.011025,0.502452,0.908434,0.504479,0.110385,0,0,1,0,0
0.85,35.0,0.9,0.8,0.3,0.556739,0.249751,0.561939,0.99996,2.212455,0.122764,12.038659,28.860644,0.348866,0.011025,0.502452,0.908434,0.504479,0.110293,0,0,1,0,0
0.85,35.0,1.0,0.9,0.0,0.556739,0.249751,0.561939,0.99996,2.212455,0.122878,12.038659,28.860644,0.448866,0.004005,0.502452,0.908434,0.502139,0.11118,0,0,1,0,0
0.85,35.0,1.0,0.9,0.1,0.556739,0.249751,0.561939,0.99996,2.212455,0.122867,12.038659,28.860644,0.448866,0.004005,0.502452,0.908434,0.502139,0.111169,0,0,1,0,0
0.85,35.0,1.0,0.9,0.3,0.556739,0.249751,0.561939,0.99996,2.212455,0.122776,12.038659,28.860644,0.448866,0.004005,0.502452,0.908434,0.502139,0.111087,0,0,1,0,0
0.9,5.0,0.3,0.2,0.0,0.069563,0.264442,0.594995,0.999978,2.089541,0.116065,1.613854,3.939305,0.231138,0.0,0.080477,1.0,0.360152,0.116065,1,0,1,0,0
0.9,5.0,0.3,0.2,0.1,0.069563,0.264442,0.594995,0.999978,2.089541,0.116014,1.613854,3.939305,0.231138,0.0,0.080477,1.0,0.360152,0.116014,1,0,1,0,0
0.9,5.0,0.3,0.2,0.3,0.069563,0.264442,0.594995,0.999978,2.089541,0.115606,1.613854,3.939305,0.231138,0.0,0.080477,1.0,0.360152,0.115606,1,0,1,0,0
0.9,5.0,0.4,0.3,0.0,0.069563,0.264442,0.594995,0.999978,2.089541,0.116065,1.613854,3.939305,0.331138,0.0,0.080477,1.0,0.360152,0.116065,1,0,1,0,0
0.9,5.0,0.4,0.3,0.1,0.069563,0.264442,0.594995,0.999978,2.089541,0.116031,1.613854,3.939305,0.331138,0.0,0.080477,1.0,0.360152,0.116031,1,0,1,0,0
0.9,5.0,0.4,0.3,0.3,0.069563,0.264442,0.594995,0.999978,2.089541,0.115759,1.613854,3.939305,0.331138,0.0,0.080477,1.0,0.360152,0.115759,1,0,1,0,0
0.9,5.0,0.5,0.4,0.0,0.069563,0.264442,0.594995,0.999978,2.089541,0.116065,1.613854,3.939305,0.431138,0.0,0.080477,1.0,0.360152,0.116065,1,0,1,0,0
0.9,5.0,0.5,0.4,0.1,0.069563,0.264442,0.594995,0.999978,2.089541,0.116039,1.613854,3.939305,0.431138,0.0,0.080477,1.0,0.360152,0.116039,1,0,1,0,0
0.9,5.0,0.5,0.4,0.3,0.069563,0.264442,0.594995,0.999978,2.089541,0.115835,1.613854,3.939305,0.431138,0.0,0.080477,1.0,0.360152,0.115835,1,0,1,0,0
0.9,5.0,0.6,0.5,0.0,0.069563,0.264442,0.594995,0.999978,2.089541,0.116065,1.613854,3.939305,0.531138,0.0,0.080477,1.0,0.360152,0.116065,1,0,1,0,0
0.9,5.0,0.6,0.5,0.1,0.069563,0.264442,0.594995,0.999978,2.089541,0.116044,1.613854,3.939305,0.531138,0.0,0.080477,1.0,0.360152,0.116044,1,0,1,0,0
0.9,5.0,0.6,0.5,0.3,0.069563,0.264442,0.594995,0.999978,2.089541,0.115881,1.613854,3.939305,0.531138,0.0,0.080477,1.0,0.360152,0.115881,1,0,1,0,0
0.9,5.0,0.7,0.6,0.0,0.069563,0.264442,0.594995,0.999978,2.089541,0.116065,1.613854,3.939305,0.631138,0.0,0.080477,1.0,0.360152,0.116065,1,0,1,0,0
0.9,5.0,0.7,0.6,0.1,0.069563,0.264442,0.594995,0.999978,2.089541,0.116048,1.613854,3.939305,0.631138,0.0,0.080477,1.0,0.360152,0.116048,1,0,1,0,0
0.9,5.0,0.7,0.6,0.3,0.069563,0.264442,0.594995,0.999978,2.089541,0.115912,1.613854,3.939305,0.631138,0.0,0.080477,1.0,0.360152,0.115912,1,0,1,0,0
0.9,5.0,0.8,0.7,0.0,0.069563,0.264442,0.594995,0.999978,2.089541,0.116065,1.613854,3.939305,0.731138,0.0,0.080477,1.0,0.360152,0.116065,1,0,1,0,0
0.9,5.0,0.8,0.7,0.1,0.069563,0.264442,0.594995,0.999978,2.089541,0.11605,1.613854,3.939305,0.731138,0.0,0.080477,1.0,0.360152,0.11605,1,0,1,0,0
0.9,5.0,0.8,0.7,0.3,0.069563,0.264442,0.594995,0.999978,2.089541,0.115934,1.613854,3.939305,0.731138,0.0,0.080477,1.0,0.360152,0.115934,1,0,1,0,0
0.9,5.0,0.9,0.8,0.0,0.069563,0.264442,0.594995,0.999978,2.089541,0.116065,1.613854,3.939305,0.831138,0.0,0.080477,1.0,0.360152,0.116065,1,0,1,0,0
0.9,5.0,0.9,0.8,0.1,0.069563,0.264442,0.594995,0.999978,2.089541,0.116052,1.613854,3.939305,0.831138,0.0,0.080477,1.0,0.360152,0.116052,1,0,1,0,0
0.9,5.0,0.9,0.8,0.3,0.069563,0.264442,0.594995,0.999978,2.089541,0.11595,1.613854,3.939305,0.831138,0.0,0.080477,1.0,0.360152,0.11595,1,0,1,0,0
0.9,5.0,1.0,0.9,0.0,0.069563,0.264442,0.594995,0.999978,2.089541,0.116065,1.613854,3.939305,0.931138,0.0,0.080477,1.0,0.360152,0.116065,1,0,1,0,0
0.9,5.0,1.0,0.9,0.1,0.069563,0.264442,0.594995,0.999978,2.089541,0.116053,1.613854,3.939305,0.931138,0.0,0.080477,1.0,0.360152,0.116053,1,0,1,0,0
0.9,5.0,1.0,0.9,0.3,0.069563,0.264442,0.594995,0.999978,2.089541,0.115963,1.613854,3.939305,0.931138,0.0,0.080477,1.0,0.360152,0.115963,1,0,1,0,0
0.9,7.5,0.3,0.2,0.0,0.104678,0.264442,0.594995,0.999978,2.089541,0.116065,2.424156,5.916089,0.196376,0.0,0.120884,1.0,0.373621,0.116065,1,0,1,0,0
0.9,7.5,0.3,0.2,0.1,0.104678,0.264442,0.594995,0.999978,2.089541,0.116014,2.424156,5.916089,0.196376,0.0,0.120884,1.0,0.373621,0.116014,1,0,1,0,0
0.9,7.5,0.3,0.2,0.3,0.104678,0.264442,0.594995,0.999978,2.089541,0.115606,2.424156,5.916089,0.196376,0.0,0.120884,1.0,0.373621,0.115606,1,0,1,0,0
0.9,7.5,0.4,0.3,0.0,0.104678,0.264442,0.594995,0.999978,2.089541,0.116065,2.424156,5.916089,0.296376,0.0,0.120884,1.0,0.373621,0.116065,1,0,1,0,0
0.9,7.5,0.4,0.3,0.1,0.104678,0.264442,0.594995,0.999978,2.089541,0.116031,2.424156,5.916089,0.296376,0.0,0.120884,1.0,0.373621,0.116031,1,0,1,0,0
0.9,7.5,0.4,0.3,0.3,0.104678,0.264442,0.594995,0.999978,2.089541,0.115759,2.424156,5.916089,0.296376,0.0,0.120884,1.0,0.373621,0.115759,1,0,1,0,0
0.9,7.5,0.5,0.4,0.0,0.104678,0.264442,0.594995,0.999978,2.089541,0.116065,2.424156,5.916089,0.396376,0.0,0.120884,1.0,0.373621,0.116065,1,0,1,0,0
0.9,7.5,0.5,0.4,0.1,0.104678,0.264442,0.594995,0.999978,2.089541,0.116039,2.424156,5.916089,0.396376,0.0,0.120884,1.0,0.373621,0.116039,1,0,1,0,0
0.9,7.5,0.5,0.4,0.3,0.104678,0.264442,0.594995,0.999978,2.089541,0.115835,2.424156,5.916089,0.396376,0.0,0.120884,1.0,0.373621,0.115835,1,0,1,0,0
0.9,7.5,0.6,0.5,0.0,0.104678,0.264442,0.594995,0.999978,2.089541,0.116065,2.424156,5.916089,0.496376,0.0,0.120884,1.0,0.373621,0.116065,1,0,1,0,0
0.9,7.5,0.6,0.5,0.1,0.104678,0.264442,0.594995,0.999978,2.089541,0.116044,2.424156,5.916089,0.496376,0.0,0.120884,1.0,0.373621,0.116044,1,0,1,0,0
0.9,7.5,0.6,0.5,0.3,0.104678,0.264442,0.594995,0.999978,2.089541,0.115881,2.424156,5.916089,0.496376,0.0,0.120884,1.0,0.373621,0.115881,1,0,1,0,0
0.9,7.5,0.7,0.6,0.0,0.104678,0.264442,0.594995,0.999978,2.089541,0.116065,2.424156,5.916089,0.596376,0.0,0.120884,1.0,0.373621,0.116065,1,0,1,0,0
0.9,7.5,0.7,0.6,0.1,0.104678,0.264442,0.594995,0.999978,2.089541,0.116048,2.424156,5.916089,0.596376,0.0,0.120884,1.0,0.373621,0.116048,1,0,1,0,0
0.9,7.5,0.7,0.6,0.3,0.104678,0.264442,0.594995,0.999978,2.089541,0.115912,2.424156,5.916089,0.596376,0.0,0.120884,1.0,0.373621,0.115912,1,0,1,0,0
0.9,7.5,0.8,0.7,0.0,0.104678,0.264442,0.594995,0.999978,2.089541,0.116065,2.424156,5.916089,0.696376,0.0,0.120884,1.0,0.373621,0.116065,1,0,1,0,0
0.9,7.5,0.8,0.7,0.1,0.104678,0.264442,0.594995,0.999978,2.089541,0.11605,2.424156,5.916089,0.696376,0.0,0.120884,1.0,0.373621,0.11605,1,0,1,0,0
0.9,7.5,0.8,0.7,0.3,0.104678,0.264442,0.594995,0.999978,2.089541,0.115934,2.424156,5.916089,0.696376,0.0,0.120884,1.0,0.373621,0.115934,1,0,1,0,0
0.9,7.5,0.9,0.8,0.0,0.104678,0.264442,0.594995,0.999978,2.089541,0.116065,2.424156,5.916089,0.796376,0.0,0.120884,1.0,0.373621,0.116065,1,0,1,0,0
0.9,7.5,0.9,0.8,0.1,0.104678,0.264442,0.594995,0.999978,2.089541,0.116052,2.424156,5.916089,0.796376,0.0,0.120884,1.0,0.373621,0.116052,1,0,1,0,0
0.9,7.5,0.9,0.8,0.3,0.104678,0.264442,0.594995,0.999978,2.089541,0.11595,2.424156,5.916089,0.796376,0.0,0.120884,1.0,0.373621,0.11595,1,0,1,0,0
0.9,7.5,1.0,0.9,0.0,0.104678,0.264442,0.594995,0.999978,2.089541,0.116065,2.424156,5.916089,0.896376,0.0,0.120884,1.0,0.373621,0.116065,1,0,1,0,0
0.9,7.5,1.0,0.9,0.1,0.104678,0.264442,0.594995,0.999978,2.089541,0.116053,2.424156,5.916089,0.896376,0.0,0.120884,1.0,0.373621,0.116053,1,0,1,0,0
0.9,7.5,1.0,0.9,0.3,0.104678,0.264442,0.594995,0.999978,2.089541,0.115963,2.424156,5.916089,0.896376,0.0,0.120884,1.0,0.373621,0.115963,1,0,1,0,0
0.9,10.0,0.3,0.2,0.0,0.140199,0.264442,0.594995,0.999978,2.089541,0.116065,3.238603,7.90144,0.161213,0.0,0.161498,1.0,0.387159,0.116065,1,0,1,0,0
0.9,10.0,0.3,0.2,0.1,0.140199,0.264442,0.594995,0.999978,2.089541,0.116014,3.238603,7.90144,0.161213,0.0,0.161498,1.0,0.387159,0.116014,1,0,1,0,0
0.9,10.0,0.3,0.2,0.3,0.140199,0.264442,0.594995,0.999978,2.089541,0.115606,3.238603,7.90144,0.161213,0.0,0.161498,1.0,0.387159,0.115606,1,0,1,0,0
0.9,10.0,0.4,0.3,0.0,0.140199,0.264442,0.594995,0.999978,2.089541,0.116065,3.238603,7.90144,0.261213,0.0,0.161498,1.0,0.387159,0.116065,1,0,1,0,0
0.9,10.0,0.4,0.3,0.1,0.140199,0.264442,0.594995,0.999978,2.089541,0.116031,3.238603,7.90144,0.261213,0.0,0.161498,1.0,0.387159,0.116031,1,0,1,0,0
0.9,10.0,0.4,0.3,0.3,0.140199,0.264442,0.594995,0.999978,2.089541,0.115759,3.238603,7.90144,0.261213,0.0,0.161498,1.0,0.387159,0.115759,1,0,1,0,0
0.9,10.0,0.5,0.4,0.0,0.140199,0.264442,0.594995,0.999978,2.089541,0.116065,3.238603,7.90144,0.361213,0.0,0.161498,1.0,0.387159,0.116065,1,0,1,0,0
0.9,10.0,0.5,0.4,0.1,0.140199,0.264442,0.594995,0.999978,2.089541,0.116039,3.238603,7.90144,0.361213,0.0,0.161498,1.0,0.387159,0.116039,1,0,1,0,0
0.9,10.0,0.5,0.4,0.3,0.140199,0.264442,0.594995,0.999978,2.089541,0.115835,3.238603,7.90144,0.361213,0.0,0.161498,1.0,0.387159,0.115835,1,0,1,0,0
0.9,10.0,0.6,0.5,0.0,0.140199,0.264442,0.594995,0.999978,2.089541,0.116065,3.238603,7.90144,0.461213,0.0,0.161498,1.0,0.387159,0.116065,1,0,1,0,0
0.9,10.0,0.6,0.5,0.1,0.140199,0.264442,0.594995,0.999978,2.089541,0.116044,3.238603,7.90144,0.461213,0.0,0.161498,1.0,0.387159,0.116044,1,0,1,0,0
0.9,10.0,0.6,0.5,0.3,0.140199,0.264442,0.594995,0.999978,2.089541,0.115881,3.238603,7.90144,0.461213,0.0,0.161498,1.0,0.387159,0.115881,1,0,1,0,0
0.9,10.0,0.7,0.6,0.0,0.140199,0.264442,0.594995,0.999978,2.089541,0.116065,3.238603,7.90144,0.561213,0.0,0.161498,1.0,0.387159,0.116065,1,0,1,0,0
0.9,10.0,0.7,0.6,0.1,0.140199,0.264442,0.594995,0.999978,2.089541,0.116048,3.238603,7.90144,0.561213,0.0,0.161498,1.0,0.387159,0.116048,1,0,1,0,0
0.9,10.0,0.7,0.6,0.3,0.140199,0.264442,0.594995,0.999978,2.089541,0.115912,3.238603,7.90144,0.561213,0.0,0.161498,1.0,0.387159,0.115912,1,0,1,0,0
0.9,10.0,0.8,0.7,0.0,0.140199,0.264442,0.594995,0.999978,2.089541,0.116065,3.238603,7.90144,0.661213,0.0,0.161498,1.0,0.387159,0.116065,1,0,1,0,0
0.9,10.0,0.8,0.7,0.1,0.140199,0.264442,0.594995,0.999978,2.089541,0.11605,3.238603,7.90144,0.661213,0.0,0.161498,1.0,0.387159,0.11605,1,0,1,0,0
0.9,10.0,0.8,0.7,0.3,0.140199,0.264442,0.594995,0.999978,2.089541,0.115934,3.238603,7.90144,0.661213,0.0,0.161498,1.0,0.387159,0.115934,1,0,1,0,0
0.9,10.0,0.9,0.8,0.0,0.140199,0.264442,0.594995,0.999978,2.089541,0.116065,3.238603,7.90144,0.761213,0.0,0.161498,1.0,0.387159,0.116065,1,0,1,0,0
0.9,10.0,0.9,0.8,0.1,0.140199,0.264442,0.594995,0.999978,2.089541,0.116052,3.238603,7.90144,0.761213,0.0,0.161498,1.0,0.387159,0.116052,1,0,1,0,0
0.9,10.0,0.9,0.8,0.3,0.140199,0.264442,0.594995,0.999978,2.089541,0.11595,3.238603,7.90144,0.761213,0.0,0.161498,1.0,0.387159,0.11595,1,0,1,0,0
0.9,10.0,1.0,0.9,0.0,0.140199,0.264442,0.594995,0.999978,2.089541,0.116065,3.238603,7.90144,0.861213,0.0,0.161498,1.0,0.387159,0.116065,1,0,1,0,0
0.9,10.0,1.0,0.9,0.1,0.140199,0.264442,0.594995,0.999978,2.089541,0.116053,3.238603,7.90144,0.861213,0.0,0.161498,1.0,0.387159,0.116053,1,0,1,0,0
0.9,10.0,1.0,0.9,0.3,0.140199,0.264442,0.594995,0.999978,2.089541,0.115963,3.238603,7.90144,0.861213,0.0,0.161498,1.0,0.387159,0.115963,1,0,1,0,0
0.9,12.5,0.3,0.2,0.0,0.176271,0.264442,0.594995,0.999978,2.089541,0.116065,4.058731,9.898225,0.125504,0.007655,0.202395,1.0,0.403343,0.115176,1,0,1,0,0
0.9,12.5,0.3,0.2,0.1,0.176271,0.264442,0.594995,0.999978,2.089541,0.116014,4.058731,9.898225,0.125504,0.007655,0.202395,1.0,0.403343,0.115125,1,0,1,0,0
0.9,12.5,0.3,0.2,0.3,0.176271,0.264442,0.594995,0.999978,2.089541,0.115606,4.058731,9.898225,0.125504,0.007655,0.202395,1.0,0.403343,0.114721,1,0,1,0,0
0.9,12.5,0.4,0.3,0.0,0.176271,0.264442,0.594995,0.999978,2.089541,0.116065,4.058731,9.898225,0.225504,0.0,0.202395,1.0,0.400791,0.116065,1,0,1,0,0
0.9,12.5,0.4,0.3,0.1,0.176271,0.264442,0.594995,0.999978,2.089541,0.116031,4.058731,9.898225,0.225504,0.0,0.202395,1.0,0.400791,0.116031,1,0,1,0,0
0.9,12.5,0.4,0.3,0.3,0.176271,0.264442,0.594995,0.999978,2.089541,0.115759,4.058731,9.898225,0.225504,0.0,0.202395,1.0,0.400791,0.115759,1,0,1,0,0
0.9,12.5,0.5,0.4,0.0,0.176271,0.264442,0.594995,0.999978,2.089541,0.116065,4.058731,9.898225,0.325504,0.0,0.202395,1.0,0.400791,0.116065,1,0,1,0,0
0.9,12.5,0.5,0.4,0.1,0.176271,0.264442,0.594995,0.999978,2.089541,0.116039,4.058731,9.898225,0.325504,0.0,0.202395,1.0,0.400791,0.116039,1,0,1,0,0
0.9,12.5,0.5,0.4,0.3,0.176271,0.264442,0.594995,0.999978,2.089541,0.115835,4.058731,9.898225,0.325504,0.0,0.202395,1.0,0.400791,0.115835,1,0,1,0,0
0.9,12.5,0.6,0.5,0.0,0.176271,0.264442,0.594995,0.999978,2.089541,0.116065,4.058731,9.898225,0.425504,0.0,0.202395,1.0,0.400791,0.116065,1,0,1,0,0
0.9,12.5,0.6,0.5,0.1,0.176271,0.264442,0.594995,0.999978,2.089541,0.116044,4.058731,9.898225,0.425504,0.0,0.202395,1.0,0.400791,0.116044,1,0,1,0,0
0.9,12.5,0.6,0.5,0.3,0.176271,0.264442,0.594995,0.999978,2.089541,0.115881,4.058731,9.898225,0.425504,0.0,0.202395,1.0,0.400791,0.115881,1,0,1,0,0
0.9,12.5,0.7,0.6,0.0,0.176271,0.264442,0.594995,0.999978,2.089541,0.116065,4.058731,9.898225,0.525504,0.0,0.202395,1.0,0.400791,0.116065,1,0,1,0,0
0.9,12.5,0.7,0.6,0.1,0.176271,0.264442,0.594995,0.999978,2.089541,0.116048,4.058731,9.898225,0.525504,0.0,0.202395,1.0,0.400791,0.116048,1,0,1,0,0
0.9,12.5,0.7,0.6,0.3,0.176271,0.264442,0.594995,0.999978,2.089541,0.115912,4.058731,9.898225,0.525504,0.0,0.202395,1.0,0.400791,0.115912,1,0,1,0,0
0.9,12.5,0.8,0.7,0.0,0.176271,0.264442,0.594995,0.999978,2.089541,0.116065,4.058731,9.898225,0.625504,0.0,0.202395,1.0,0.400791,0.116065,1,0,1,0,0
0.9,12.5,0.8,0.7,0.1,0.176271,0.264442,0.594995,0.999978,2.089541,0.11605,4.058731,9.898225,0.625504,0.0,0.202395,1.0,0.400791,0.11605,1,0,1,0,0
0.9,12.5,0.8,0.7,0.3,0.176271,0.264442,0.594995,0.999978,2.089541,0.115934,4.058731,9.898225,0.625504,0.0,0.202395,1.0,0.400791,0.115934,1,0,1,0,0
0.9,12.5,0.9,0.8,0.0,0.176271,0.264442,0.594995,0.999978,2.089541,0.116065,4.058731,9.898225,0.725504,0.0,0.202395,1.0,0.400791,0.116065,1,0,1,0,0
0.9,12.5,0.9,0.8,0.1,0.176271,0.264442,0.594995,0.999978,2.089541,0.116052,4.058731,9.898225,0.725504,0.0,0.202395,1.0,0.400791,0.116052,1,0,1,0,0
0.9,12.5,0.9,0.8,0.3,0.176271,0.264442,0.594995,0.999978,2.089541,0.11595,4.058731,9.898225,0.725504,0.0,0.202395,1.0,0.400791,0.11595,1,0,1,0,0
0.9,12.5,1.0,0.9,0.0,0.176271,0.264442,0.594995,0.999978,2.089541,0.116065,4.058731,9.898225,0.825504,0.0,0.202395,1.0,0.400791,0.116065,1,0,1,0,0
0.9,12.5,1.0,0.9,0.1,0.176271,0.264442,0.594995,0.999978,2.089541,0.116053,4.058731,9.898225,0.825504,0.0,0.202395,1.0,0.400791,0.116053,1,0,1,0,0
0.9,12.5,1.0,0.9,0.3,0.176271,0.264442,0.594995,0.999978,2.089541,0.115963,4.058731,9.898225,0.825504,0.0,0.202395,1.0,0.400791,0.115963,1,0,1,0,0
0.9,15.0,0.3,0.2,0.0,0.213048,0.264442,0.594995,0.999978,2.089541,0.116065,4.886207,11.909322,0.089097,0.027111,0.242113,0.998454,0.423067,0.112743,1,0,1,0,0
0.9,15.0,0.3,0.2,0.1,0.213048,0.264442,0.594995,0.999978,2.089541,0.116014,4.886207,11.909322,0.089097,0.027111,0.242113,0.998454,0.423067,0.112694,1,0,1,0,0
0.9,15.0,0.3,0.2,0.3,0.213048,0.264442,0.594995,0.999978,2.089541,0.115606,4.886207,11.909322,0.089097,0.027111,0.242113,0.998454,0.423067,0.112298,1,0,1,0,0
0.9,15.0,0.4,0.3,0.0,0.213048,0.264442,0.594995,0.999978,2.089541,0.116065,4.886207,11.909322,0.189097,0.001881,0.242113,0.998454,0.414657,0.115667,1,0,1,0,0
0.9,15.0,0.4,0.3,0.1,0.213048,0.264442,0.594995,0.999978,2.089541,0.116031,4.886207,11.909322,0.189097,0.001881,0.242113,0.998454,0.414657,0.115633,1,0,1,0,0
0.9,15.0,0.4,0.3,0.3,0.213048,0.264442,0.594995,0.999978,2.089541,0.115759,4.886207,11.909322,0.189097,0.001881,0.242113,0.998454,0.414657,0.115363,1,0,1,0,0
0.9,15.0,0.5,0.4,0.0,0.213048,0.264442,0.594995,0.999978,2.089541,0.116065,4.886207,11.909322,0.289097,0.0,0.242113,0.998454,0.41403,0.115885,1,0,1,0,0
0.9,15.0,0.5,0.4,0.1,0.213048,0.264442,0.594995,0.999978,2.089541,0.116039,4.886207,11.909322,0.289097,0.0,0.242113,0.998454,0.41403,0.11586,1,0,1,0,0
0.9,15.0,0.5,0.4,0.3,0.213048,0.264442,0.594995,0.999978,2.089541,0.115835,4.886207,11.909322,0.289097,0.0,0.242113,0.998454,0.41403,0.115656,1,0,1,0,0
0.9,15.0,0.6,0.5,0.0,0.213048,0.264442,0.594995,0.999978,2.089541,0.116065,4.886207,11.909322,0.389097,0.0,0.242113,0.998454,0.41403,0.115885,1,0,1,0,0
0.9,15.0,0.6,0.5,0.1,0.213048,0.264442,0.594995,0.999978,2.089541,0.116044,4.886207,11.909322,0.389097,0.0,0.242113,0.998454,0.41403,0.115865,1,0,1,0,0
0.9,15.0,0.6,0.5,0.3,0.213048,0.264442,0.594995,0.999978,2.089541,0.115881,4.886207,11.909322,0.389097,0.0,0.242113,0.998454,0.41403,0.115702,1,0,1,0,0
0.9,15.0,0.7,0.6,0.0,0.213048,0.264442,0.594995,0.999978,2.089541,0.116065,4.886207,11.909322,0.489097,0.0,0.242113,0.998454,0.41403,0.115885,1,0,1,0,0
0.9,15.0,0.7,0.6,0.1,0.213048,0.264442,0.594995,0.999978,2.089541,0.116048,4.886207,11.909322,0.489097,0.0,0.242113,0.998454,0.41403,0.115868,1,0,1,0,0
0.9,15.0,0.7,0.6,0.3,0.213048,0.264442,0.594995,0.999978,2.089541,0.115912,4.886207,11.909322,0.489097,0.0,0.242113,0.998454,0.41403,0.115733,1,0,1,0,0
0.9,15.0,0.8,0.7,0.0,0.213048,0.264442,0.594995,0.999978,2.089541,0.116065,4.886207,11.909322,0.589097,0.0,0.242113,0.998454,0.41403,0.115885,1,0,1,0,0
0.9,15.0,0.8,0.7,0.1,0.213048,0.264442,0.594995,0.999978,2.089541,0.11605,4.886207,11.909322,0.589097,0.0,0.242113,0.998454,0.41403,0.115871,1,0,1,0,0
0.9,15.0,0.8,0.7,0.3,0.213048,0.264442,0.594995,0.999978,2.089541,0.115934,4.886207,11.909322,0.589097,0.0,0.242113,0.998454,0.41403,0.115754,1,0,1,0,0
0.9,15.0,0.9,0.8,0.0,0.213048,0.264442,0.594995,0.999978,2.089541,0.116065,4.886207,11.909322,0.689097,0.0,0.242113,0.998454,0.41403,0.115885,1,0,1,0,0
0.9,15.0,0.9,0.8,0.1,0.213048,0.264442,0.594995,0.999978,2.089541,0.116052,4.886207,11.909322,0.689097,0.0,0.242113,0.998454,0.41403,0.115872,1,0,1,0,0
0.9,15.0,0.9,0.8,0.3,0.213048,0.264442,0.594995,0.999978,2.089541,0.11595,4.886207,11.909322,0.689097,0.0,0.242113,0.998454,0.41403,0.115771,1,0,1,0,0
0.9,15.0,1.0,0.9,0.0,0.213048,0.264442,0.594995,0.999978,2.089541,0.116065,4.886207,11.909322,0.789097,0.0,0.242113,0.998454,0.41403,0.115885,1,0,1,0,0
0.9,15.0,1.0,0.9,0.1,0.213048,0.264442,0.594995,0.999978,2.089541,0.116053,4.886207,11.909322,0.789097,0.0,0.242113,0.998454,0.41403,0.115874,1,0,1,0,0
0.9,15.0,1.0,0.9,0.3,0.213048,0.264442,0.594995,0.999978,2.089541,0.115963,4.886207,11.909322,0.789097,0.0,0.242113,0.998454,0.41403,0.115783,1,0,1,0,0
0.9,17.5,0.3,0.2,0.0,0.250696,0.264442,0.594995,0.999978,2.089541,0.116065,5.722859,13.937619,0.051828,0.0513,0.279733,0.994354,0.44367,0.109489,1,0,1,0,0
0.9,17.5,0.3,0.2,0.1,0.250696,0.264442,0.594995,0.999978,2.089541,0.116014,5.722859,13.937619,0.051828,0.0513,0.279733,0.994354,0.44367,0.109441,1,0,1,0,0
0.9,17.5,0.3,0.2,0.3,0.250696,0.264442,0.594995,0.999978,2.089541,0.115606,5.722859,13.937619,0.051828,0.0513,0.279733,0.994354,0.44367,0.109056,1,0,1,0,0
0.9,17.5,0.4,0.3,0.0,0.250696,0.264442,0.594995,0.999978,2.089541,0.116065,5.722859,13.937619,0.151828,0.01211,0.279733,0.994354,0.430607,0.114012,1,0,1,0,0
0.9,17.5,0.4,0.3,0.1,0.250696,0.264442,0.594995,0.999978,2.089541,0.116031,5.722859,13.937619,0.151828,0.01211,0.279733,0.994354,0.430607,0.113978,1,0,1,0,0
0.9,17.5,0.4,0.3,0.3,0.250696,0.264442,0.594995,0.999978,2.089541,0.115759,5.722859,13.937619,0.151828,0.01211,0.279733,0.994354,0.430607,0.113711,1,0,1,0,0
0.9,17.5,0.5,0.4,0.0,0.250696,0.264442,0.594995,0.999978,2.089541,0.116065,5.722859,13.937619,0.251828,0.000371,0.279733,0.994354,0.426694,0.115366,1,0,1,0,0
0.9,17.5,0.5,0.4,0.1,0.250696,0.264442,0.594995,0.999978,2.089541,0.116039,5.722859,13.937619,0.251828,0.000371,0.279733,0.994354,0.426694,0.115341,1,0,1,0,0
