episode,step,object,robot_x,robot_y,range,true_xmin,true_ymin,true_xmax,true_ymax,det_xmin,det_ymin,det_xmax,det_ymax
85.0000,8.0000,1.0000,5.2500,5.2500,9.0816,12.8034,4.4974,15.8141,7.2896,12.7594,4.5193,15.6416,7.1147
85.0000,8.0000,2.0000,5.2500,5.2500,6.8901,10.9930,4.5011,13.2849,5.7470,11.1150,4.7301,13.3683,5.9157
85.0000,8.0000,4.0000,5.2500,5.2500,4.9062,9.2583,3.9729,11.0512,6.7673,9.4146,4.0023,11.0079,6.8048
87.0000,8.0000,0.0000,5.2500,5.2500,9.0425,7.7752,12.2349,9.0144,15.2211,7.7420,12.0937,8.8982,14.9674
87.0000,8.0000,3.0000,5.2500,5.2500,7.5819,11.3118,6.9977,13.4859,8.5536,11.2562,6.9602,13.2908,8.4537
87.0000,8.0000,4.0000,5.2500,5.2500,5.2494,8.8743,2.9289,11.9302,5.5607,8.8235,3.1198,11.7667,5.5676
87.0000,8.0000,5.0000,5.2500,5.2500,3.1142,4.9372,7.6650,6.9178,8.9142,5.0311,7.6196,6.9394,8.8254
87.0000,8.0000,6.0000,5.2500,5.2500,8.8086,12.5493,2.4374,15.2062,4.5109,12.6761,2.3838,15.1622,4.3851
87.0000,8.0000,7.0000,5.2500,5.2500,6.3049,10.0693,7.2231,11.7364,8.8616,10.6436,7.7611,11.4933,8.6937
88.0000,8.0000,0.0000,5.2500,5.2500,9.0216,6.5931,12.9992,7.9484,15.0855,6.7424,13.3140,7.9932,15.3152
88.0000,8.0000,2.0000,5.2500,5.2500,4.2200,1.9964,7.8960,4.4504,10.0070,1.9517,7.9075,4.3412,9.9153
88.0000,8.0000,3.0000,5.2500,5.2500,5.1083,9.3433,3.2798,11.2217,5.4667,9.4688,3.3922,11.2706,5.4297
88.0000,8.0000,5.0000,5.2500,5.2500,3.8619,4.3516,8.0436,7.1464,10.1155,4.3665,8.1278,7.0142,10.1372
89.0000,8.0000,1.0000,5.2500,5.2500,9.4068,13.5611,3.4465,15.7258,6.0528,13.9117,4.1186,14.9436,5.5836
89.0000,8.0000,2.0000,5.2500,5.2500,9.1050,4.3694,13.3175,5.6739,15.3868,4.5248,13.3655,5.7850,15.3521
89.0000,8.0000,6.0000,5.2500,5.2500,8.9991,8.6231,11.5356,11.7511,14.0121,8.5271,11.5463,11.6774,14.0035
89.0000,8.0000,7.0000,5.2500,5.2500,5.0119,4.8712,8.7794,7.5292,11.5626,4.9724,8.8076,7.4630,11.4749
89.0000,8.0000,8.0000,5.2500,5.2500,6.8995,6.1155,10.7287,8.3852,12.9776,6.2628,10.8188,8.3232,12.9908
0.0000,12.0000,1.0000,7.2500,7.2500,4.9591,6.3401,11.0627,9.2729,13.2930,6.3922,11.0542,9.2184,13.1984
0.0000,12.0000,2.0000,7.2500,7.2500,9.0770,10.4889,14.3926,13.0306,15.8623,10.2803,14.3757,12.7056,15.7434
0.0000,12.0000,3.0000,7.2500,7.2500,6.4773,12.5216,8.5528,14.0554,10.6342,12.5775,8.4561,14.0483,10.4740
0.0000,12.0000,4.0000,7.2500,7.2500,3.8951,9.7357,5.7185,12.5199,8.0473,9.7482,5.7446,12.4322,7.9259
0.0000,12.0000,5.0000,7.2500,7.2500,7.5169,13.7221,4.4196,15.4197,6.6695,14.3593,5.3112,15.0095,6.0812
0.0000,12.0000,6.0000,7.2500,7.2500,7.3813,13.8813,7.0245,15.3493,8.4481,13.7433,6.9509,15.0728,8.3459
1.0000,12.0000,0.0000,7.2500,7.2500,9.3813,15.4806,6.4512,17.7560,9.0374,15.6144,6.4313,17.7883,8.9258
1.0000,12.0000,2.0000,7.2500,7.2500,7.0525,12.7211,2.7537,14.2858,5.2248,12.8860,2.9305,14.3742,5.2139
1.0000,12.0000,3.0000,7.2500,7.2500,9.0896,15.5348,4.1916,16.7583,6.5818,15.3114,4.3010,16.4458,6.5746
1.0000,12.0000,4.0000,7.2500,7.2500,7.3701,13.0491,2.5419,14.7830,5.6710,12.9101,2.6747,14.5297,5.6096
1.0000,12.0000,5.0000,7.2500,7.2500,8.2598,9.5935,13.8273,12.7554,15.2087,9.5229,13.8682,12.5176,15.1473
1.0000,12.0000,6.0000,7.2500,7.2500,7.7426,7.2449,13.6173,9.6382,16.1835,7.4456,13.7506,9.6571,16.1901
1.0000,12.0000,7.0000,7.2500,7.2500,9.5048,3.3880,15.4561,6.5304,17.4931,3.4411,15.5925,6.3569,17.5586
7.0000,12.0000,0.0000,7.2500,7.2500,4.8696,11.1426,4.6616,12.5367,6.5835,11.3590,5.1190,12.0296,6.3482
7.0000,12.0000,1.0000,7.2500,7.2500,3.9663,9.3399,9.0788,10.5680,11.2247,9.6581,9.6682,10.0731,10.6804
7.0000,12.0000,2.0000,7.2500,7.2500,7.6878,1.7638,12.8959,4.3677,14.5029,1.6905,13.0491,4.1431,14.5427
7.0000,12.0000,3.0000,7.2500,7.2500,8.9199,15.3000,4.8135,16.8682,7.2185,15.3967,5.0292,16.9074,7.3346
7.0000,12.0000,4.0000,7.2500,7.2500,5.2434,11.0968,6.3928,13.8896,8.0057,11.1159,6.3631,13.7635,7.9360
7.0000,12.0000,5.0000,7.2500,7.2500,8.2669,12.5993,10.8697,15.1927,13.4634,12.6081,10.8974,15.0519,13.3217
8.0000,12.0000,0.0000,6.2500,7.2500,7.9113,11.4445,11.1389,13.1664,13.5436,11.5842,11.0766,13.2456,13.3206
8.0000,12.0000,2.0000,6.2500,7.2500,2.7983,6.0048,3.0722,8.4371,6.1789,6.0782,3.1339,8.2214,6.2166
8.0000,12.0000,4.0000,6.2500,7.2500,8.9633,14.1826,7.7675,15.7493,10.9150,14.1718,7.6304,15.6890,10.5670
8.0000,12.0000,5.0000,6.2500,7.2500,8.7497,2.1039,14.3010,4.0671,16.5137,2.0572,14.3744,3.9395,16.5339
8.0000,12.0000,6.0000,6.2500,7.2500,9.8614,7.5232,16.0563,10.5264,17.3697,7.6691,16.0947,10.5968,17.3466
8.0000,12.0000,7.0000,6.2500,7.2500,6.4997,1.8511,11.8475,5.0332,14.3763,2.0018,11.6746,5.0039,14.1002
8.0000,12.0000,8.0000,6.2500,7.2500,9.3246,14.4366,9.1143,15.6749,11.5200,14.8644,9.8699,15.3002,10.8501
9.0000,12.0000,0.0000,7.2500,7.2500,8.3327,3.2738,13.6963,6.3809,16.7493,3.2628,13.7876,6.2906,16.6789
9.0000,12.0000,1.0000,7.2500,7.2500,5.9588,10.4036,10.1408,13.0580,12.2153,10.5738,10.1211,12.9519,12.1546
9.0000,12.0000,2.0000,7.2500,7.2500,9.1749,5.5791,14.9760,7.9249,17.8469,5.7003,14.9845,7.9297,17.8632
9.0000,12.0000,3.0000,7.2500,7.2500,5.0032,8.8867,10.9766,10.5516,12.2263,9.5156,11.2767,9.9701,11.8850
9.0000,12.0000,4.0000,7.2500,7.2500,5.2436,11.5979,5.7024,13.3392,7.7735,11.6395,5.8564,13.3225,7.8156
9.0000,12.0000,5.0000,7.2500,7.2500,6.2345,9.6386,11.1275,11.8499,13.6990,9.5596,11.3512,11.7382,13.6956
9.0000,12.0000,6.0000,7.2500,7.2500,7.6872,11.8302,11.3520,14.3886,13.1000,12.0525,11.2391,14.4321,12.9302
10.0000,12.0000,0.0000,7.2500,5.7500,2.6064,7.3515,2.4307,8.6297,4.0713,7.4397,2.5320,8.6696,4.0576
10.0000,12.0000,1.0000,7.2500,5.7500,8.3841,6.5234,13.0315,8.0534,15.2365,6.6341,13.2851,8.0506,15.3269
10.0000,12.0000,2.0000,7.2500,5.7500,5.0354,10.8148,3.8540,13.5139,5.4508,10.9477,4.0099,13.4961,5.5308
10.0000,12.0000,3.0000,7.2500,5.7500,6.4984,2.5594,10.2801,5.6682,12.6029,2.6569,10.4456,5.6048,12.5528
10.0000,12.0000,4.0000,7.2500,5.7500,5.8473,10.6476,8.5582,12.6198,10.6812,10.6020,8.6228,12.4800,10.6833
10.0000,12.0000,5.0000,7.2500,5.7500,1.9049,4.8236,5.9415,6.4626,7.6047,4.7745,6.0591,6.3601,7.6349
12.0000,12.0000,0.0000,7.2500,6.7500,2.6549,3.5780,6.8508,6.5001,9.5887,3.6746,6.8378,6.4810,9.3944
12.0000,12.0000,1.0000,7.2500,6.7500,3.2683,4.5737,8.1084,5.7750,10.4408,4.8403,8.2674,5.5012,9.8111
12.0000,12.0000,3.0000,7.2500,6.7500,5.7352,11.3414,7.1336,14.0920,9.8351,12.1262,7.6788,13.0606,9.2031
12.0000,12.0000,4.0000,7.2500,6.7500,4.9957,11.0314,5.2658,13.4459,7.7022,11.0055,5.4157,13.4156,7.6004
12.0000,12.0000,5.0000,7.2500,6.7500,7.0989,4.4616,12.3163,5.8331,14.7445,4.7564,12.6679,5.5843,13.8751
12.0000,12.0000,6.0000,7.2500,6.7500,8.7261,15.0466,5.4163,16.8637,6.8756,15.1783,5.7974,16.9246,7.1482
12.0000,12.0000,7.0000,7.2500,6.7500,6.4660,11.2021,1.9004,13.9568,4.2770,11.2466,1.8573,13.7950,4.1015
13.0000,12.0000,0.0000,6.7500,7.2500,7.6211,11.3043,11.3316,13.8725,12.9651,11.5514,11.5114,13.9974,13.0820
13.0000,12.0000,1.0000,6.7500,7.2500,8.4411,3.9118,14.3732,5.8499,16.5900,3.9597,14.6336,5.8635,16.7492
13.0000,12.0000,2.0000,6.7500,7.2500,5.6851,10.0326,2.6951,12.6775,5.1374,10.1460,2.7349,12.7377,5.1085
13.0000,12.0000,3.0000,6.7500,7.2500,3.8081,9.2952,8.1432,11.0963,9.5994,9.6647,8.3934,10.8599,9.2270
13.0000,12.0000,4.0000,6.7500,7.2500,3.7877,9.1006,4.8783,11.7168,7.6615,9.2795,4.9605,11.6922,7.5586
13.0000,12.0000,5.0000,6.7500,7.2500,7.1745,12.6718,7.0553,15.0102,9.6283,12.7423,7.2718,15.0081,9.6716
13.0000,12.0000,6.0000,6.7500,7.2500,9.6737,11.0857,14.0279,13.8469,16.0803,11.2413,13.9077,13.8492,15.8967
14.0000,12.0000,0.0000,7.2500,7.2500,7.5955,7.0989,13.7095,9.2812,15.8647,7.5920,14.3291,8.9265,15.0770
14.0000,12.0000,1.0000,7.2500,7.2500,6.5530,12.4729,4.5048,14.5133,6.0121,12.4972,4.5007,14.4072,5.9462
14.0000,12.0000,2.0000,7.2500,7.2500,9.6068,9.8281,15.1946,11.8182,17.1406,10.0444,15.4478,11.9365,17.2715
14.0000,12.0000,3.0000,7.2500,7.2500,7.2664,13.0764,4.0153,15.3989,6.4980,12.9838,4.0807,15.1848,6.5035
14.0000,12.0000,4.0000,7.2500,7.2500,5.0314,11.4497,6.5037,13.1131,7.9876,11.9780,6.8338,12.7708,7.3767
16.0000,12.0000,1.0000,7.2500,6.7500,4.2445,7.2396,10.0563,10.2230,11.3990,8.2206,10.4019,9.1731,11.0477
16.0000,12.0000,2.0000,7.2500,6.7500,3.5133,6.9796,2.0197,8.1959,4.4863,6.9392,2.0473,8.0589,4.4072
16.0000,12.0000,4.0000,7.2500,6.7500,5.7848,10.1779,9.7940,12.8897,11.4810,10.2985,9.7623,12.7793,11.4102
17.0000,12.0000,0.0000,7.2500,7.2500,9.1553,2.9395,14.7334,4.7311,16.7560,2.8955,14.5491,4.5822,16.4860
17.0000,12.0000,1.0000,7.2500,7.2500,8.2042,13.6113,4.0898,16.5780,5.6062,13.8133,4.0593,16.6882,5.5170
17.0000,12.0000,2.0000,7.2500,7.2500,7.3649,6.9001,13.3147,9.7229,15.7613,7.6450,13.8656,8.9910,15.1222
17.0000,12.0000,3.0000,7.2500,7.2500,9.9698,8.5256,15.6287,11.4567,18.0424,9.3729,16.3665,10.8292,17.5702
17.0000,12.0000,4.0000,7.2500,7.2500,7.9737,5.0319,13.5886,6.3134,16.5436,5.1308,13.5276,6.3628,16.2841
17.0000,12.0000,5.0000,7.2500,7.2500,5.7281,2.1838,10.3113,4.8814,12.9047,2.2435,10.5196,4.7906,12.9208
17.0000,12.0000,6.0000,7.2500,7.2500,6.0186,2.9013,11.1424,5.3465,13.6438,3.0005,11.1324,5.2800,13.4206
17.0000,12.0000,7.0000,7.2500,7.2500,3.4735,3.0983,8.5341,5.5894,9.7708,3.1708,8.5992,5.5558,9.7760
18.0000,12.0000,0.0000,5.7500,7.2500,6.9608,5.8278,12.6745,8.2960,15.4976,5.6406,12.6465,8.0969,15.4006
18.0000,12.0000,1.0000,5.7500,7.2500,2.1174,6.2339,4.5590,8.8367,7.6640,6.3129,4.5960,8.8178,7.5373
18.0000,12.0000,3.0000,5.7500,7.2500,8.5077,12.5171,2.9573,14.3484,4.2335,12.6737,2.9590,14.4323,4.1654
18.0000,12.0000,4.0000,5.7500,7.2500,4.2678,8.8992,4.8829,10.7879,7.2031,8.8879,5.0671,10.6635,7.2673
18.0000,12.0000,5.0000,5.7500,7.2500,4.1112,6.6952,2.7792,9.8020,5.1913,6.8238,2.8441,9.8320,5.2687
18.0000,12.0000,6.0000,5.7500,7.2500,6.9777,4.7599,13.5367,7.9498,14.8661,5.9560,13.8717,6.8705,14.4609
21.0000,12.0000,1.0000,6.2500,7.2500,6.0448,11.2594,7.1523,13.2464,8.7695,11.2434,7.0930,13.2449,8.6240
21.0000,12.0000,2.0000,6.2500,7.2500,8.7392,12.7882,9.7258,15.9201,11.3151,13.0925,9.8212,15.9886,11.3856
21.0000,12.0000,3.0000,6.2500,7.2500,8.9341,14.3882,7.1065,15.7446,10.2851,14.4485,7.2768,15.7654,10.1878
21.0000,12.0000,4.0000,6.2500,7.2500,8.6811,11.6552,12.2068,13.9264,13.7089,11.7855,12.1943,13.8644,13.6154
21.0000,12.0000,5.0000,6.2500,7.2500,4.8887,7.7578,9.5954,10.5685,12.7565,7.8257,9.6834,10.3921,12.6040
21.0000,12.0000,6.0000,6.2500,7.2500,1.7113,6.7106,7.1622,8.9488,8.6543,6.6960,7.2602,8.8201,8.6963
21.0000,12.0000,7.0000,6.2500,7.2500,8.3884,9.7915,12.7594,12.2515,15.5388,9.8293,12.9328,12.1048,15.4970
22.0000,12.0000,0.0000,6.2500,7.2500,9.4490,5.8217,15.5339,7.8261,17.8292,5.7613,15.6463,7.6647,17.7869
22.0000,12.0000,1.0000,6.2500,7.2500,6.0247,6.0277,12.2530,7.4634,14.2554,5.9528,12.1462,7.3662,14.0882
22.0000,12.0000,2.0000,6.2500,7.2500,2.0461,6.8642,5.8881,9.7146,8.2811,7.0581,5.9501,9.7095,8.2518
22.0000,12.0000,3.0000,6.2500,7.2500,6.8125,5.3238,12.5629,7.7947,15.5480,5.4611,12.6842,7.8085,15.4220
22.0000,12.0000,5.0000,6.2500,7.2500,9.0006,6.1553,15.0490,7.9694,17.3788,6.2224,14.9009,7.9158,17.1483
23.0000,12.0000,0.0000,5.7500,7.2500,5.2106,8.1052,2.0710,10.6847,4.9820,8.2382,1.9975,10.7097,4.7653
23.0000,12.0000,1.0000,5.7500,7.2500,6.9572,10.2247,9.4570,13.1364,12.3179,10.1471,9.5090,12.9907,12.2693
23.0000,12.0000,2.0000,5.7500,7.2500,6.3161,11.1263,4.9444,12.8213,7.4042,11.2163,4.9833,12.8412,7.2538
23.0000,12.0000,3.0000,5.7500,7.2500,1.8680,5.7650,4.8770,7.8729,6.5592,5.8679,4.9631,7.7780,6.5803
24.0000,12.0000,0.0000,7.2500,7.2500,3.7989,6.1983,9.6000,7.5608,12.4617,6.2086,9.7993,7.4805,12.4000
24.0000,12.0000,1.0000,7.2500,7.2500,9.5623,9.5690,14.9971,11.9050,17.3106,9.5978,15.0950,11.8283,17.3254
24.0000,12.0000,3.0000,7.2500,7.2500,9.0545,13.1910,12.2523,14.8192,14.3062,13.7573,12.4237,14.4725,13.9226
24.0000,12.0000,4.0000,7.2500,7.2500,6.9984,8.6090,13.0218,10.6905,14.6265,9.0967,13.4042,10.5318,14.2659
24.0000,12.0000,5.0000,7.2500,7.2500,3.6275,3.6700,8.7697,6.2932,11.3918,3.6057,8.8296,6.2052,11.3770
24.0000,12.0000,6.0000,7.2500,7.2500,4.7868,2.8761,8.9505,4.3183,11.7367,2.7761,9.0209,4.0910,11.6112
24.0000,12.0000,7.0000,7.2500,7.2500,6.7571,3.4060,12.4558,5.9337,14.5344,3.5614,12.5629,5.8836,14.5341
24.0000,12.0000,8.0000,7.2500,7.2500,8.4268,13.6891,2.0314,15.4898,4.1879,13.6129,1.9900,15.3430,4.0657
25.0000,12.0000,1.0000,7.2500,7.2500,6.2341,5.6869,12.3539,7.9680,14.5855,5.5896,12.2924,7.7679,14.4598
25.0000,12.0000,2.0000,7.2500,7.2500,9.8327,12.3272,13.3865,14.7780,16.2077,12.4035,13.4258,14.7573,16.2188
25.0000,12.0000,3.0000,7.2500,7.2500,7.2501,1.8092,12.2221,4.6733,14.3599,1.5545,12.2448,4.2991,14.2583
25.0000,12.0000,4.0000,7.2500,7.2500,5.4126,9.3380,2.3121,12.3229,4.0695,10.0169,2.6707,11.4842,3.4670
25.0000,12.0000,5.0000,7.2500,7.2500,7.2689,12.4647,8.7338,15.4430,11.3861,12.5095,8.7663,15.3626,11.3870
26.0000,12.0000,1.0000,6.2500,7.2500,7.0723,9.8008,10.7826,12.8318,13.5866,9.9355,10.8930,12.7994,13.6167
26.0000,12.0000,2.0000,6.2500,7.2500,5.2301,6.7541,10.8754,8.8057,13.6272,6.7244,11.0410,8.6282,13.6917
26.0000,12.0000,3.0000,6.2500,7.2500,1.8627,6.8303,5.7254,9.3332,8.0977,6.9024,5.8006,9.2067,8.0102
26.0000,12.0000,5.0000,6.2500,7.2500,5.6094,10.2185,7.0222,13.3950,9.0111,10.2625,6.9435,13.2949,8.8974
26.0000,12.0000,7.0000,6.2500,7.2500,9.6039,3.8002,15.1447,5.2564,18.2520,3.7550,15.0666,5.1272,17.9773
27.0000,12.0000,0.0000,7.2500,7.2500,9.1964,14.7071,3.4565,17.1519,4.9638,14.9017,3.3581,17.2418,4.8344
27.0000,12.0000,1.0000,7.2500,7.2500,8.2465,13.3267,9.1583,16.1854,12.1725,13.3975,9.2587,16.0572,12.0464
27.0000,12.0000,2.0000,7.2500,7.2500,6.1836,8.5129,12.2090,11.2857,13.4655,8.4077,12.3145,11.0714,13.5054
27.0000,12.0000,3.0000,7.2500,7.2500,9.8469,15.5608,8.7890,17.9572,10.8257,15.5103,8.8639,17.7253,10.7922
27.0000,12.0000,4.0000,7.2500,7.2500,8.2144,14.2590,4.4295,16.0821,5.7155,14.6201,4.8535,15.5714,5.6205
27.0000,12.0000,5.0000,7.2500,7.2500,3.7045,9.6663,7.2193,11.9120,9.4691,9.7917,7.3039,11.9274,9.3611
29.0000,12.0000,0.0000,4.7500,7.2500,3.0315,2.8219,8.7738,4.3549,11.3265,2.8265,8.8626,4.3455,11.2725
29.0000,12.0000,1.0000,4.7500,7.2500,9.5464,12.4256,10.9206,13.8776,12.6451,12.5346,10.9255,13.8777,12.5319
29.0000,12.0000,3.0000,4.7500,7.2500,9.8570,8.7059,14.3993,10.9357,17.0060,8.7717,14.4740,10.9141,16.8956
29.0000,12.0000,5.0000,4.7500,7.2500,3.0384,3.4250,3.3025,5.5941,5.1398,3.4792,3.2665,5.5634,4.9444
29.0000,12.0000,8.0000,4.7500,7.2500,6.1500,9.5862,7.5014,12.0541,8.9744,9.7033,7.5968,12.0723,9.0117
30.0000,12.0000,0.0000,7.2500,7.2500,9.8428,15.2452,2.7337,17.4013,4.1355,15.6192,3.1073,17.0897,3.7320
30.0000,12.0000,1.0000,7.2500,7.2500,8.4879,13.6042,2.4064,16.3213,5.0063,13.6526,2.4420,16.2694,4.8521
30.0000,12.0000,2.0000,7.2500,7.2500,8.3233,14.0168,4.7282,16.9437,7.2886,14.1007,4.8805,16.8275,7.2832
30.0000,12.0000,3.0000,7.2500,7.2500,8.6876,2.9771,14.4608,4.2729,15.8295,2.9357,14.5368,4.2139,15.8181
30.0000,12.0000,4.0000,7.2500,7.2500,7.3566,13.4011,5.8536,15.8121,8.6766,13.2492,5.9606,15.5917,8.6609
30.0000,12.0000,5.0000,7.2500,7.2500,4.0318,9.4629,4.0963,11.5794,5.6901,9.4836,4.0259,11.4768,5.5812
31.0000,12.0000,0.0000,7.2500,6.2500,7.7193,13.7606,5.5000,16.1207,8.3304,13.8356,5.5646,16.0416,8.2929
31.0000,12.0000,1.0000,7.2500,6.2500,3.9468,2.8670,6.5053,4.2746,8.8519,2.9580,6.7031,4.3158,8.8990
31.0000,12.0000,2.0000,7.2500,6.2500,8.4385,6.6418,13.1867,8.8055,16.1636,6.7000,13.2095,8.6670,16.0463
31.0000,12.0000,3.0000,7.2500,6.2500,9.7743,9.8286,13.9769,11.2270,16.9397,9.9541,14.3352,11.2532,17.0499
31.0000,12.0000,4.0000,7.2500,6.2500,8.8717,6.1073,13.5708,7.4560,16.6479,6.0476,13.6774,7.3148,16.5480
31.0000,12.0000,5.0000,7.2500,6.2500,9.5027,15.5263,7.8886,17.2962,9.6602,15.8589,7.9090,17.5695,9.6125
31.0000,12.0000,6.0000,7.2500,6.2500,2.2274,3.8359,6.4916,6.6813,8.0040,3.8363,6.5052,6.6535,7.9412
31.0000,12.0000,7.0000,7.2500,6.2500,4.7253,4.0657,9.2686,5.3396,11.1911,4.1826,9.4640,5.4046,11.2392
32.0000,12.0000,0.0000,6.7500,5.7500,7.1846,9.9643,10.4590,12.3842,12.3626,10.0726,10.3619,12.3491,12.2096
32.0000,12.0000,1.0000,6.7500,5.7500,3.0232,3.1185,3.8205,4.4127,6.7140,3.1344,3.8764,4.3077,6.5544
32.0000,12.0000,2.0000,6.7500,5.7500,9.4536,14.2604,8.9945,16.0788,11.1033,14.2520,9.0718,15.9514,11.0755
32.0000,12.0000,3.0000,6.7500,5.7500,4.4814,9.1096,7.3935,10.7535,10.4187,9.1204,7.5352,10.6858,10.3525
32.0000,12.0000,4.0000,6.7500,5.7500,8.0365,12.7302,7.7456,15.4911,10.2063,12.7584,7.8001,15.2617,10.1739
34.0000,12.0000,0.0000,6.7500,7.2500,8.8273,14.0211,5.3343,16.9813,6.8520,14.8315,5.6485,16.0784,6.2297
34.0000,12.0000,2.0000,6.7500,7.2500,8.5008,3.6640,14.2576,6.2427,16.8598,3.7897,14.0459,6.1141,16.4377
34.0000,12.0000,3.0000,6.7500,7.2500,7.2836,12.5314,9.5385,14.2545,10.9354,12.4265,9.5164,14.0759,10.8379
34.0000,12.0000,5.0000,6.7500,7.2500,1.9658,7.4686,6.0870,9.9408,8.8295,7.4361,6.1012,9.8320,8.7248
37.0000,12.0000,0.0000,6.2500,7.2500,9.3326,13.2148,9.7525,16.3466,12.3168,13.4850,9.8474,16.4196,12.2701
37.0000,12.0000,1.0000,6.2500,7.2500,7.1518,11.9554,4.0127,13.9809,5.5821,12.1203,4.1185,14.0476,5.5675
37.0000,12.0000,2.0000,6.2500,7.2500,9.3165,14.3649,4.0404,16.3295,6.4409,14.4026,3.9693,16.2923,6.3083
37.0000,12.0000,3.0000,6.2500,7.2500,8.8236,10.9018,12.6809,14.0205,14.3534,10.9088,12.6532,13.8719,14.1899
37.0000,12.0000,4.0000,6.2500,7.2500,5.3032,3.5000,11.3681,5.2731,13.0619,3.9485,11.9624,4.8159,12.8094
37.0000,12.0000,7.0000,6.2500,7.2500,6.2523,8.7100,11.1484,11.0321,13.5455,8.5673,11.2900,10.7711,13.5777
39.0000,12.0000,1.0000,7.2500,7.2500,4.2596,7.1697,10.5077,9.7530,12.1596,7.2280,10.4925,9.5880,12.0704
39.0000,12.0000,2.0000,7.2500,7.2500,5.6779,2.7486,10.5146,5.6092,13.5366,2.8662,10.3089,5.5167,13.2522
39.0000,12.0000,3.0000,7.2500,7.2500,9.8832,15.6534,2.7509,17.1479,4.2809,15.3562,2.7459,16.7939,4.1661
39.0000,12.0000,4.0000,7.2500,7.2500,2.7621,5.6719,8.6594,8.5667,11.3587,5.7215,8.6958,8.5100,11.1876
41.0000,12.0000,1.0000,7.2500,7.2500,9.9677,9.0785,15.1892,12.1578,18.0735,9.7825,15.8919,11.4743,17.7874
41.0000,12.0000,2.0000,7.2500,7.2500,6.5003,2.4196,12.1631,5.3034,13.4315,2.3611,11.9527,5.1769,13.0810
41.0000,12.0000,3.0000,7.2500,7.2500,5.2102,7.1588,10.8282,8.8903,13.9764,7.1648,10.8711,8.7607,13.7913
41.0000,12.0000,4.0000,7.2500,7.2500,9.9343,2.8755,15.2899,4.3902,17.7148,2.8731,15.3954,4.3041,17.6860
43.0000,12.0000,0.0000,7.2500,7.2500,7.2884,10.5919,12.3875,11.9256,14.2865,10.5783,12.4646,11.8733,14.3140
43.0000,12.0000,1.0000,7.2500,7.2500,5.4065,3.0898,10.2520,4.8557,12.8480,3.4497,10.8111,4.3373,11.9862
43.0000,12.0000,2.0000,7.2500,7.2500,3.5563,9.6427,5.4658,11.7302,7.2038,9.5436,5.6030,11.5243,7.2393
43.0000,12.0000,3.0000,7.2500,7.2500,7.1337,5.1290,13.3058,6.9649,15.2571,5.1860,13.3601,6.9021,15.2063
43.0000,12.0000,4.0000,7.2500,7.2500,5.6352,5.0372,11.4138,6.7224,14.0184,5.2756,11.3881,6.8733,13.8226
43.0000,12.0000,5.0000,7.2500,7.2500,2.7874,7.2267,3.2579,9.1398,5.9889,7.6730,3.8419,8.8443,5.1573
44.0000,12.0000,0.0000,5.2500,7.2500,4.4387,5.8190,1.6129,7.7433,4.5547,6.2735,2.6585,7.4958,3.7221
44.0000,12.0000,1.0000,5.2500,7.2500,6.2253,9.8630,8.9469,11.5949,11.4642,9.8216,9.0746,11.4745,11.4450
44.0000,12.0000,2.0000,5.2500,7.2500,6.5967,1.8004,12.4670,4.9277,14.6758,2.5397,13.1402,4.0856,13.9029
44.0000,12.0000,3.0000,5.2500,7.2500,5.0053,8.6627,6.5175,11.8134,8.8110,8.5713,6.5671,11.5798,8.8032
44.0000,12.0000,4.0000,5.2500,7.2500,2.2105,4.8924,4.0236,6.5981,6.1679,4.9249,4.1658,6.5325,6.1539
44.0000,12.0000,5.0000,5.2500,7.2500,9.0816,8.3823,13.9110,10.1702,16.8695,8.3439,14.0275,10.0734,16.7556
46.0000,12.0000,0.0000,7.2500,7.2500,5.1739,3.7371,11.0039,6.8949,13.0939,3.8467,11.0751,6.8219,13.0737
46.0000,12.0000,1.0000,7.2500,7.2500,3.6561,7.2036,9.2294,9.7408,12.1621,7.3229,9.2013,9.7848,11.9556
46.0000,12.0000,2.0000,7.2500,7.2500,9.2046,14.7945,9.9416,16.6775,11.6893,14.7925,10.0182,16.5093,11.7392
46.0000,12.0000,3.0000,7.2500,7.2500,6.0234,11.8611,6.9360,14.6276,8.7463,11.9004,6.9332,14.5315,8.6343
46.0000,12.0000,4.0000,7.2500,7.2500,7.1527,12.3969,9.3883,14.3108,12.5692,12.5740,9.7894,14.3014,12.7997
46.0000,12.0000,5.0000,7.2500,7.2500,6.8351,13.1702,7.1454,14.7940,9.7190,13.0751,7.3328,14.6878,9.7276
48.0000,12.0000,0.0000,2.7500,7.2500,7.0338,8.8986,7.8950,10.3525,9.5725,8.8836,8.0017,10.2331,9.6073
48.0000,12.0000,2.0000,2.7500,7.2500,5.8302,5.5944,2.4727,8.7185,4.3920,5.7633,2.6087,8.7661,4.4284
48.0000,12.0000,3.0000,2.7500,7.2500,3.8498,3.3463,2.5539,6.2408,5.4209,3.5030,2.7131,6.2419,5.3634
48.0000,12.0000,5.0000,2.7500,7.2500,1.7259,3.4626,5.2390,5.3057,8.1506,3.5674,5.3084,5.3426,8.0672
49.0000,12.0000,0.0000,7.2500,7.2500,5.5768,11.2267,3.6214,13.6600,6.8140,11.3413,3.6544,13.6070,6.6889
49.0000,12.0000,1.0000,7.2500,7.2500,6.8252,3.6668,12.6092,5.4089,14.4172,3.7093,12.8248,5.3442,14.5310
